,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
40,sc,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,83.9076536,0.5462019,4526.0005,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,68.6558167,1.4591099,1010.7839,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,80.3424415,0.5458674,5300.2972,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,87.2989121,0.2609341,16285.016,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,82.7835308,0.7109782,2819.522,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,89.4989045,0.3761437,6642.703,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,92.4873804,0.937235,791.0007,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,90.8344096,0.3644824,6266.9705,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,86.3124807,0.451751,5788.9542,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,85.572356,0.7563679,2158.0559,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-05,,2020-10-10,5,61.0797285,1.9551833,621.8677,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,81.8245125,1.4402078,717.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,83.185176,0.6659389,3154.0571,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,84.4799654,0.7659623,2234.7637,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,87.0954465,0.4751686,4977.8627,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,91.6465581,0.1981091,19506.1974,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,86.7918325,0.4836466,4900.7784,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,94.0223312,0.3912814,3671.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,97.6821192,0.7077565,452.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,92.4625468,0.8081892,1067.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,85.2530778,0.2897493,14974.9989,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,82.3310011,0.5028982,5751.9513,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,93.4434968,0.8086133,937.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,78.4909488,0.7062932,3384.3153,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,72.9048662,1.0332863,1850.1479,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,89.1787151,0.3120561,9910.0245,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,84.7799482,0.4728562,5770.9994,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,82.6599311,0.7356153,2648.7709,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,87.7922626,0.553695,3495.8298,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,82.5673434,0.6492182,3414.998,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,93.8374885,0.350282,4713.0115,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,93.4562862,0.408823,3658.9981,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,87.7313433,0.8018593,1674.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,88.1126266,0.3326253,9467.026,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,89.6210062,0.4665529,4273.2997,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,79.2600631,0.6016415,4541.3629,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,81.3280019,0.8745811,1985.3209,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,79.5922362,1.0898339,1367.5571,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,86.9163164,0.3835532,7730.0101,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,67.8865285,1.6708071,780.941,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,78.8519778,0.9773295,1745.8234,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,89.1154329,0.7803225,1593.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,91.9954203,0.3601579,5676.9983,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,88.5339352,0.8010022,1582.1831,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,89.3554344,0.7180414,1844.8029,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,93.3218007,0.229321,11851.0002,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,86.0898325,0.3545202,9528.0089,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,78.010561,0.7038862,3462.2839,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,89.1871406,0.4934274,3960.9215,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,87.3196022,0.3190419,10878.0049,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,93.9870865,0.7829136,921.9885,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,83.458053,0.55132,4542.0021,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,69.4500984,1.453132,1004.7836,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,80.0285135,0.5474912,5332.1318,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,87.572223,0.2572779,16442.0139,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,82.8568226,0.7025009,2878.2323,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,89.5446312,0.3706881,6813.3651,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,92.8660112,0.9071863,805.0007,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,90.8459611,0.3603021,6405.9697,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,86.9399014,0.4381705,5913.9722,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,85.3036328,0.7479324,2241.0568,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-06,,2020-10-11,5,61.6706446,1.9070455,649.9619,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.3026316,1.3852888,759.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,83.1437949,0.6557638,3259.0778,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,84.1052804,0.7549087,2345.78,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.1405088,0.4681968,5111.955,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,91.7980484,0.1963108,19537.1878,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.0842111,0.4752056,4980.7793,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,94.1511936,0.3822377,3769.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,96.9866071,0.808593,447.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.4080717,0.743457,1114.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,85.4562784,0.2854514,15252.9994,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.8445389,0.4895622,5929.9423,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.3083512,0.8180616,933.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,78.4342903,0.6979523,3472.3079,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,72.7770605,1.0270671,1878.1571,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.497946,0.3051033,10097.0237,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,84.7722006,0.4693496,5860.0005,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.9872189,0.7169387,2746.7712,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.6379155,0.5491812,3592.1327,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,83.0072089,0.6371996,3473.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,94.276539,0.334239,4830.0105,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.1714506,0.4132229,3725.998,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.4290579,0.7900092,1761.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,88.2071264,0.3274056,9704.0095,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.9533619,0.4550574,4364.2125,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,79.9396303,0.5869185,4655.2771,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,81.6928944,0.8535883,2052.613,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,80.0935244,1.0700453,1392.4752,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.1039007,0.3766042,7920.0099,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,68.5952347,1.643242,797.7861,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,79.3043658,0.9578664,1788.8171,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,88.6582431,0.7780633,1661.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,91.7201317,0.3629166,5765.9987,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,88.6477164,0.7849545,1633.2844,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.103509,0.7177226,1884.8126,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.5407652,0.2237646,12067.0007,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,86.1518755,0.3499122,9744.0084,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,78.0126378,0.6974458,3526.2835,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.7303741,0.4773598,4043.9195,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.5795854,0.3101671,11307.0042,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.6335747,0.7859634,964.9895,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,84.031518,0.538347,4630.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,69.815794,1.4457884,1008.1473,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,81.1799898,0.532608,5385.8398,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.3618709,0.2574418,16658.9121,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,82.782892,0.6988712,2918.1424,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,89.7149353,0.3640707,6961.4608,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,93.1265265,0.8829845,821.0007,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,90.8446721,0.3561245,6557.9721,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,87.5289199,0.4250831,6040.9891,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,86.3074259,0.7255181,2245.1058,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-07,,2020-10-12,5,61.4503963,1.8845679,666.9926,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,82.1750322,1.3738947,776.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.3481658,0.6515772,3269.086,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,84.6505126,0.7412304,2364.9233,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,86.8224213,0.4697039,5185.8406,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,91.8461745,0.1950282,19689.181,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.6216361,0.4637208,5043.842,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,94.429882,0.3713612,3814.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,96.8894009,0.8342884,433.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.7874893,0.706898,1166.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.6269651,0.2836644,15294.9992,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,82.6966956,0.4897443,5965.9337,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,92.7818757,0.8405036,948.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,78.1579412,0.7033014,3451.3078,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,73.0127588,1.0218203,1887.1578,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.4011365,0.3067354,10071.0459,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.0205344,0.4671058,5837.0,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,82.7202907,0.7178586,2773.7718,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.9664587,0.5417194,3607.1299,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.2183093,0.6338516,3475.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,94.1170398,0.3366315,4886.0125,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,92.9321491,0.4205952,3712.9974,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.1659243,0.7894478,1795.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,88.5748327,0.3240023,9639.9932,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.4001436,0.4691116,4306.1178,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,80.5569423,0.5779476,4689.1126,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,81.493043,0.8515324,2079.9515,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,81.4727254,1.0268623,1431.5264,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.4921644,0.3704566,7974.0089,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,68.1783043,1.6501481,796.7529,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,79.5503868,0.9441918,1824.7651,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,88.8456938,0.7701073,1671.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,91.9757324,0.3551906,5849.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.671477,0.7514085,1640.3644,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.0447812,0.7195874,1883.9199,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.5623186,0.2247806,11921.0003,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.8330783,0.3522507,9800.0071,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,78.8495125,0.6883869,3519.2834,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.7135475,0.4752442,4085.9221,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.774278,0.3062991,11438.0046,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.3778411,0.7972015,972.9875,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.8304539,0.5393906,4659.0028,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,70.6598722,1.4374651,1003.3218,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,80.8091439,0.5405277,5307.8533,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.2339082,0.2594885,16538.9179,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,83.3089528,0.685859,2956.008,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,89.8407227,0.3613012,6991.9315,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,93.3139589,0.8522383,859.0007,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,90.9331554,0.3528545,6621.9689,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,87.4397992,0.4270535,6022.0064,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,85.7349265,0.7310939,2288.1554,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-08,,2020-10-13,5,59.8676774,1.8825455,677.947,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.6964286,1.381938,783.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,83.6434188,0.6411591,3328.0716,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,84.0916953,0.7564371,2337.9293,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.080811,0.4680781,5134.7713,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,91.9338475,0.1936274,19779.1877,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.4503075,0.4685556,4998.8747,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,94.5153726,0.3675605,3837.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,96.7933492,0.8596545,420.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.6308492,0.7191767,1153.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,85.358087,0.2865683,15218.9989,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,82.6983221,0.4901779,5954.942,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.1269675,0.8199615,952.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,78.5583533,0.6972942,3464.3234,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,73.5470089,1.016378,1883.3423,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.2445959,0.3107024,9943.0457,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,84.9479873,0.470786,5769.0011,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.8748058,0.7253099,2820.887,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.0247887,0.5382249,3638.8197,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,82.5227219,0.6501586,3411.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,94.1085701,0.337689,4862.013,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,92.8398037,0.4234659,3706.9975,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,86.5692223,0.8010382,1812.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.2708914,0.3301085,9500.9932,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.1855,0.4749301,4276.0364,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,80.8827122,0.5767083,4649.1068,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.257485,0.853547,2090.4333,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,82.1893533,1.0028538,1455.526,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.2573902,0.3755881,7882.0092,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,70.5984875,1.6130665,797.7385,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,79.7108934,0.9427048,1819.8229,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.9383155,0.7641087,1685.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,91.9269961,0.3549919,5888.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.6571556,0.7415286,1686.4333,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,88.7544723,0.7269599,1888.6401,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.6885033,0.2230069,11890.0005,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,85.5847073,0.3556098,9756.0076,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,78.6983928,0.6894075,3527.169,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.6395954,0.4755837,4106.0346,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.7242845,0.3070253,11424.0049,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.1402549,0.8062112,982.987,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,83.8491146,0.5395447,4652.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,70.0053795,1.4481048,1001.3244,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,81.02484,0.540684,5259.1633,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.1350151,0.2603046,16543.9187,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,83.2693609,0.6859323,2960.9789,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,89.9560618,0.3543609,7195.1992,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,93.5619797,0.8518961,830.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,91.0417951,0.3494169,6679.9635,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,87.4688858,0.4264173,6028.0058,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,85.9960834,0.7323875,2245.1552,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-09,,2020-10-14,5,60.5586322,1.8995612,661.9443,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.8240621,1.3879707,772.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,82.8547609,0.64505,3414.0839,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,84.1223003,0.7500938,2373.9284,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.1739589,0.4692146,5078.5097,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,91.7486281,0.1960394,19698.7557,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,87.5956422,0.4657572,5008.845,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,94.418177,0.3721187,3806.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,97.0725995,0.8167415,426.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.5775862,0.7201009,1159.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,85.3254134,0.286767,15225.9993,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,82.8480835,0.4863748,6006.9362,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,93.0170576,0.8325891,937.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,78.9779089,0.6929814,3457.3101,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,73.6945775,1.0313363,1822.5533,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,89.4215205,0.3111763,9769.0459,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,84.9842559,0.4722052,5723.0014,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.6133412,0.7324744,2796.914,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,88.0597218,0.5359561,3660.4398,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,81.9275433,0.6632338,3365.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-10,,2020-10-15,5,94.0312255,0.339619,4866.0125,state,fb-survey
